"","local","corte","gen","block","peso"
"2975","MS","3","PM33","1",1921.33492252682
"2976","MS","3","PM34","1",2158.28368469294
"2977","MS","3","PM35","1",2678.30345977491
"2978","MS","3","PM36","1",2193.54120267261
"2979","MS","3","PM37","1",2531.32678132678
"2980","MS","3","PM38","1",1338.18589025756
"2981","MS","3","PM39","1",2470.71154767609
"2982","MS","3","PM40","1",2776.56706358122
"2983","MS","3","PM41","1",2074.34514637904
"2984","MS","3","PM42","1",1834.76536682089
"2985","MS","3","PM43","1",1263.17280453258
"2986","MS","3","PM44","1",1420.25901104872
"2987","MS","3","PM45","1",1680.62397372742
"2988","MS","3","PM46","1",1965.03416856492
"2989","MS","3","PM47","1",2134.49059052563
"2990","MS","3","TANZ","1",2311.88925081433
"2991","MS","3","ARUA","2",1176.5378458724
"2992","MS","3","MASS","2",2610.24199462234
"2993","MS","3","MILE","2",1784.92462311558
"2994","MS","3","MOMB","2",2944.17312226339
"2995","MS","3","PM30","2",1992.01908836597
"2996","MS","3","PM31","2",2088.03986710963
"2997","MS","3","PM32","2",1651.33596145423
"2998","MS","3","PM33","2",1275.55294906166
"2999","MS","3","PM34","2",2497.27141680395
"3000","MS","3","PM35","2",2456.51731160896
"3001","MS","3","PM36","2",2795.52745801095
"3002","MS","3","PM37","2",1779.89065842643
"3003","MS","3","PM38","2",1916.7470576886
"3004","MS","3","PM39","2",2517.8264076715
"3005","MS","3","PM40","2",2226.71970051474
"3006","MS","3","PM41","2",1867.75614279091
"3007","MS","3","PM42","2",1594.05130070948
"3008","MS","3","PM43","2",1221.63520722199
"3009","MS","3","PM44","2",1256.99942073759
"3010","MS","3","PM45","2",1529.36276551437
"3011","MS","3","PM46","2",1709.03146710257
"3012","MS","3","PM47","2",2178.62062180244
"3013","MS","3","TANZ","2",1852.6943874697
"3014","MS","3","ARUA","3",2167.46837698201
"3015","MS","3","MASS","3",2256.47200481638
"3016","MS","3","MILE","3",876.611418047882
"3017","MS","3","MOMB","3",1789.78792510508
"3018","MS","3","PM30","3",2317.49923383389
"3019","MS","3","PM31","3",2416.83838681189
"3020","MS","3","PM32","3",1729.29340196537
"3021","MS","3","PM33","3",1917.81130376041
"3022","MS","3","PM34","3",1391.30877264401
"3023","MS","3","PM35","3",2848.5766758494
"3024","MS","3","PM36","3",2332.91378225299
"3025","MS","3","PM37","3",2120.3165374677
"3026","MS","3","PM38","3",1598.8523426408
"3027","MS","3","PM39","3",2357.84502698535
"3028","MS","3","PM40","3",2365.64595035333
"3029","MS","3","PM41","3",925.155666251557
"3030","MS","3","PM42","3",1917.59465478842
"3031","MS","3","PM43","3",1059.49934616103
"3032","MS","3","PM44","3",2027.10238679456
"3033","MS","3","PM45","3",1631.13994439296
"3034","MS","3","PM46","3",1517.31601731602
"3035","MS","3","PM47","3",2012.18513209093
"3036","MS","3","TANZ","3",1426.70777988615
"3037","MS","4","ARUA","1",484.472049689441
"3038","MS","4","MASS","1",1831.23877917415
"3039","MS","4","MILE","1",2020.4446208813
"3040","MS","4","MOMB","1",1543.82566585956
"3041","MS","4","PM30","1",2133.00364393545
"3042","MS","4","PM31","1",2038.18061088977
"3043","MS","4","PM32","1",2259.99167360533
"3044","MS","4","PM33","1",1321.10430743243
"3045","MS","4","PM34","1",1369.1196564513
"3046","MS","4","PM35","1",1753.50804787454
"3047","MS","4","PM36","1",1370.02909796314
"3048","MS","4","PM37","1",1322.5
"3049","MS","4","PM38","1",1100.05675368899
"3050","MS","4","PM39","1",1826.35330808643
"3051","MS","4","PM40","1",2093.38861008073
"3052","MS","4","PM41","1",1645.95995709689
"3053","MS","4","PM42","1",1142.93224299065
"3054","MS","4","PM43","1",831.046312178387
"3055","MS","4","PM44","1",1103.92664001881
"3056","MS","4","PM45","1",1342.70423228346
"3057","MS","4","PM46","1",1449.76468180888
"3058","MS","4","PM47","1",1928.72492836676
"3059","MS","4","TANZ","1",1382.90559120073
"3060","MS","4","ARUA","2",670.408981555734
"3061","MS","4","MASS","2",2212.0253164557
"3062","MS","4","MILE","2",1378.57776791657
"3063","MS","4","MOMB","2",1743.29077644607
"3064","MS","4","PM30","2",1381.36826783115
"3065","MS","4","PM31","2",1962.03438395415
"3066","MS","4","PM32","2",1391.34188455846
"3067","MS","4","PM33","2",1800.151444548
"3068","MS","4","PM34","2",1456.61501787843
"3069","MS","4","PM36","2",1477.68915714594
"3070","MS","4","PM37","2",1633.80638621389
"3071","MS","4","PM38","2",1244.44169960474
"3072","MS","4","PM39","2",1990.10600706714
"3073","MS","4","PM40","2",1554.07673860911
"3074","MS","4","PM41","2",1324.34274586173
"3075","MS","4","PM42","2",1523.63989637306
"3076","MS","4","PM43","2",1745.5919395466
"3077","MS","4","PM44","2",718.125
"3078","MS","4","PM45","2",1073.08970099668
"3079","MS","4","PM46","2",1709.24879681942
"3080","MS","4","PM47","2",932.25
"3081","MS","4","TANZ","2",1325.89188006128
"3082","MS","4","ARUA","3",687.530803351405
"3083","MS","4","MASS","3",1033.05126318371
"3084","MS","4","MILE","3",1460.1
"3085","MS","4","MOMB","3",672.879659744809
"3086","MS","4","PM30","3",1486.60714285714
"3087","MS","4","PM31","3",1373.85804638089
"3088","MS","4","PM32","3",1292.52277059945
"3089","MS","4","PM33","3",598.684210526316
"3090","MS","4","PM34","3",721.617418351477
"3091","MS","4","PM35","3",2321.89119170984
"3092","MS","4","PM36","3",1889.20276208412
"3093","MS","4","PM37","3",825.598963954241
"3094","MS","4","PM38","3",1482.5089697591
"3095","MS","4","PM39","3",1209.94293239684
"3096","MS","4","PM40","3",1723.87558737973
"3097","MS","4","PM41","3",1031.02359279212
"3098","MS","4","PM42","3",1059.60059538576
"3099","MS","4","PM43","3",592.40220661986
"3100","MS","4","PM44","3",1361.08445297505
"3101","MS","4","PM45","3",1105.33393097266
"3102","MS","4","PM46","3",1173.48985370458
"3103","MS","4","PM47","3",939.455095862765
"3104","MS","4","TANZ","3",876.984126984127
"3105","MS","5","ARUA","1",857.215967246673
"3106","MS","5","MASS","1",1845.95744680851
"3107","MS","5","MILE","1",3273.64564831261
"3108","MS","5","MOMB","1",2854.08560311284
"3109","MS","5","PM30","1",3387.19879518072
"3110","MS","5","PM31","1",1668.87656702025
"3111","MS","5","PM32","1",2444.02507676561
"3112","MS","5","PM33","1",2280.59188649967
"3113","MS","5","PM34","1",2055.59868038036
"3114","MS","5","PM35","1",2828.28821146877
"3115","MS","5","PM36","1",2752.83432105128
"3116","MS","5","PM37","1",2107.2950614189
"3117","MS","5","PM38","1",1850.59403721139
"3118","MS","5","PM39","1",2018.44726120416
"3119","MS","5","PM40","1",2846.27937336815
"3120","MS","5","PM41","1",2133.55291117722
"3121","MS","5","PM42","1",1929.52522255193
"3122","MS","5","PM43","1",1494.65842001687
"3123","MS","5","PM44","1",2246.78393279076
"3124","MS","5","PM45","1",1829.25392670157
"3125","MS","5","PM46","1",2550.92276144908
"3126","MS","5","PM47","1",2702.03025477707
"3127","MS","5","TANZ","1",2491.66280685503
"3128","MS","5","ARUA","2",1053.55129650507
"3129","MS","5","MASS","2",2531.85271770894
"3130","MS","5","MILE","2",2333.88822829964
"3131","MS","5","MOMB","2",2879.97256515775
"3132","MS","5","PM30","2",2710.31354762374
"3133","MS","5","PM31","2",1972.27559703541
"3134","MS","5","PM32","2",2030.77411167513
"3135","MS","5","PM33","2",2084.55666470934
"3136","MS","5","PM34","2",2461.52822151225
"3137","MS","5","PM35","2",2249.40100196036
"3138","MS","5","PM36","2",2300.84501632418
"3139","MS","5","PM37","2",1448.6005754643
"3140","MS","5","PM38","2",1856.32839224629
"3141","MS","5","PM39","2",2629.72202423379
"3142","MS","5","PM40","2",2647.69942826028
"3143","MS","5","PM41","2",1817.81947510424
"3144","MS","5","PM42","2",1959.91091314031
"3145","MS","5","PM43","2",1728.12328013209
"3146","MS","5","PM44","2",1339.23224978614
"3147","MS","5","PM45","2",1314.31646932185
"3148","MS","5","PM46","2",2463.43612334802
"3149","MS","5","PM47","2",2248.71278262816
"3150","MS","5","TANZ","2",2494.25037969191
"3151","MS","5","ARUA","3",1156.01908866995
"3152","MS","5","MASS","3",1486.47058823529
"3153","MS","5","MILE","3",2595.16820952811
"3154","MS","5","MOMB","3",1825.66211020931
"3155","MS","5","PM30","3",2422.09250112259
"3156","MS","5","PM31","3",1266.50943396226
"3157","MS","5","PM32","3",2247.33096085409
"3158","MS","5","PM33","3",1455.45534535856
"3159","MS","5","PM34","3",958.72641509434
"3160","MS","5","PM35","3",2294.11764705882
"3161","MS","5","PM36","3",2233.97943037975
"3162","MS","5","PM37","3",1445.65217391304
"3163","MS","5","PM38","3",1169.13123844732
"3164","MS","5","PM39","3",1713.30478440638
"3165","MS","5","PM40","3",2432.93576061938
"3166","MS","5","PM41","3",2185.5
"3167","MS","5","PM42","3",2136.23046875
"3168","MS","5","PM43","3",1133.51498637602
"3169","MS","5","PM44","3",1857.63420555705
"3170","MS","5","PM45","3",1477.41888336744
"3171","MS","5","PM46","3",1937.00512342804
"3172","MS","5","PM47","3",2040.40912139504
"3173","MS","5","TANZ","3",1954.39189189189
"3174","MS","6","ARUA","1",1106.57453936348
"3175","MS","6","MASS","1",2498.54791868345
"3176","MS","6","MILE","1",2384.83685220729
"3177","MS","6","MOMB","1",2361.75408791675
"3178","MS","6","PM30","1",2475.79617834395
"3179","MS","6","PM31","1",1644.48393891522
"3180","MS","6","PM32","1",2106.73121254034
"3181","MS","6","PM33","1",1834.2709798406
"3182","MS","6","PM34","1",1863.63636363636
"3183","MS","6","PM35","1",2439.96105581999
"3184","MS","6","PM36","1",1780.93089527428
"3185","MS","6","PM37","1",1634.52914798206
"3186","MS","6","PM38","1",1447.48858447489
"3187","MS","6","PM39","1",1802.80124499778
"3188","MS","6","PM40","1",2225.65622353937
"3189","MS","6","PM41","1",1745.8709429614
"3190","MS","6","PM42","1",2155.95363540569
"3191","MS","6","PM43","1",1042.67575828827
"3192","MS","6","PM44","1",1476.23762376238
"3193","MS","6","PM45","1",1264.22662321384
"3194","MS","6","PM46","1",1771.20707329575
"3195","MS","6","PM47","1",1637.46223564955
"3196","MS","6","TANZ","1",1873.92927739952
"3197","MS","6","ARUA","2",1104.335047759
"3198","MS","6","MASS","2",1771.16118264187
"3199","MS","6","MILE","2",1639.88278840222
"3200","MS","6","MOMB","2",2355.03751339764
"3201","MS","6","PM30","2",1707.00337964701
"3202","MS","6","PM31","2",1506.70568154109
"3203","MS","6","PM32","2",460.872909055951
"3204","MS","6","PM33","2",1855.86658725432
"3205","MS","6","PM34","2",1848.72217642209
"3206","MS","6","PM35","2",1923.89937106918
"3207","MS","6","PM36","2",1478.33241908941
"3208","MS","6","PM37","2",1114.88783140721
"3209","MS","6","PM38","2",1651.53563840062
"3210","MS","6","PM39","2",2131.99626865672
"3211","MS","6","PM40","2",1809.3896713615
"3212","MS","6","PM41","2",1360.71873701703
"3213","MS","6","PM42","2",1748.75026036242
"3214","MS","6","PM43","2",782.303716465666
"3215","MS","6","PM44","2",1391.92736819077
"3216","MS","6","PM45","2",1166.05062724014
"3217","MS","6","PM46","2",1785.55733120256
"3218","MS","6","PM47","2",1596.76389184586
"3219","MS","6","TANZ","2",1684.28225317989
"3220","MS","6","ARUA","3",899.832163564236
"3221","MS","6","MASS","3",2100.88148873653
"3222","MS","6","MILE","3",1742.59221931062
"3223","MS","6","MOMB","3",1765.66125290023
"3224","MS","6","PM30","3",1915.17584874975
"3225","MS","6","PM31","3",1616.50485436893
"3226","MS","6","PM32","3",1869.04479734534
"3227","MS","6","PM33","3",1120.43248014122
"3228","MS","6","PM34","3",1096.29814907454
"3229","MS","6","PM35","3",1897.88488210818
"3230","MS","6","PM36","3",1873.55830841521
"3231","MS","6","PM37","3",1204.77148946247
"3232","MS","6","PM38","3",1179.80790708063
"3233","MS","6","PM39","3",1918.04208788942
"3234","MS","6","PM40","3",1838.85605740819
"3235","MS","6","PM41","3",1274.26660914582
"3236","MS","6","PM42","3",2003.9930122286
"3237","MS","6","PM43","3",777.071220930233
"3238","MS","6","PM44","3",1483.64032961706
"3239","MS","6","PM45","3",1828.36921262165
"3240","MS","6","PM46","3",1169.67547818612
"3241","MS","6","PM47","3",1241.4255091104
"3242","MS","6","TANZ","3",1703.36815178
"3243","MS","7","ARUA","1",NA
"3244","MS","7","MASS","1",902.78210549744
"3245","MS","7","MILE","1",1628.65155677656
"3246","MS","7","MOMB","1",2623.48108521207
"3247","MS","7","PM30","1",1440.36909304373
"3248","MS","7","PM31","1",720.012239902081
"3249","MS","7","PM32","1",1206.44868786004
"3250","MS","7","PM33","1",2062.01143067847
"3251","MS","7","PM34","1",1695.56756756757
"3252","MS","7","PM35","1",1935.28793270786
"3253","MS","7","PM36","1",1663.39285714286
"3254","MS","7","PM37","1",1738.76390293225
"3255","MS","7","PM38","1",1085.47854785479
"3256","MS","7","PM39","1",1593.83862255233
"3257","MS","7","PM40","1",1989.6724137931
"3258","MS","7","PM41","1",1748.37481426449
"3259","MS","7","PM42","1",1284.15752562489
"3260","MS","7","PM43","1",1468.2703777336
"3261","MS","7","PM44","1",1726.40908348309
"3262","MS","7","PM45","1",918.383038210624
"3263","MS","7","PM46","1",2040.97458475085
"3264","MS","7","PM47","1",2076.81866104375
"3265","MS","7","TANZ","1",1085.89125946318
"3266","MS","7","ARUA","2",1366.94927130045
"3267","MS","7","MASS","2",791.210828852216
"3268","MS","7","MILE","2",1270.32040472175
"3269","MS","7","MOMB","2",2445.02277163305
"3270","MS","7","PM30","2",1403.0119423955
"3271","MS","7","PM31","2",1251.76470588235
"3272","MS","7","PM32","2",1333.51041223969
"3273","MS","7","PM33","2",1993.03146584804
"3274","MS","7","PM34","2",1679.53879941435
"3275","MS","7","PM35","2",2170.01367287643
"3276","MS","7","PM36","2",2107.59781619654
"3277","MS","7","PM37","2",1356.87959232046
"3278","MS","7","PM38","2",693.966623876765
"3279","MS","7","PM39","2",2006.74224343675
"3280","MS","7","PM40","2",2193.23630136986
"3281","MS","7","PM41","2",1616.24453850355
"3282","MS","7","PM42","2",1185.86849852797
"3283","MS","7","PM43","2",1596.89152040601
"3284","MS","7","PM44","2",1553.9156626506
"3285","MS","7","PM45","2",1954.84576907045
"3286","MS","7","PM46","2",2607.19804798699
"3287","MS","7","PM47","2",2065.16616314199
"3288","MS","7","TANZ","2",1550.09964338158
"3289","MS","7","ARUA","3",1160.25280898876
"3290","MS","7","MASS","3",659.718670076727
"3291","MS","7","MILE","3",1379.07002676182
"3292","MS","7","MOMB","3",2115.62376823019
"3293","MS","7","PM30","3",1154.22551516555
"3294","MS","7","PM31","3",691.677185231934
"3295","MS","7","PM32","3",1231.47691397001
"3296","MS","7","PM33","3",NA
"3297","MS","7","PM34","3",1086.4
"3298","MS","7","PM35","3",2197.27856225931
"3299","MS","7","PM36","3",1449.46129855401
"3300","MS","7","PM37","3",2048.07246376812
"3301","MS","7","PM38","3",730.771119842829
"3302","MS","7","PM39","3",1661.32047911189
"3303","MS","7","PM40","3",2696.07273509791
"3304","MS","7","PM41","3",865.497448979592
"3305","MS","7","PM42","3",1460.44167291823
"3306","MS","7","PM43","3",1027.8376921003
"3307","MS","7","PM44","3",2209.90315733616
"3308","MS","7","PM45","3",2000.44492175514
"3309","MS","7","PM46","3",1759.62325962326
"3310","MS","7","PM47","3",1800.41436464088
"3311","MS","7","TANZ","3",729.752495840266
"3312","MS","8","ARUA","1",103.489771359807
"3313","MS","8","MASS","1",83.0058939096267
"3314","MS","8","MILE","1",1300.6863780359
"3315","MS","8","MOMB","1",1107.35294117647
"3316","MS","8","PM30","1",563.215102974828
"3317","MS","8","PM31","1",912.162162162162
"3318","MS","8","PM32","1",457.814661134163
"3319","MS","8","PM33","1",627.978216473792
"3320","MS","8","PM34","1",441.3499344692
"3321","MS","8","PM35","1",498.355263157895
"3322","MS","8","PM36","1",1076.38888888889
"3323","MS","8","PM37","1",712.796208530806
"3324","MS","8","PM38","1",330.754352030948
"3325","MS","8","PM39","1",427.755102040816
"3326","MS","8","PM40","1",324.95164410058
"3327","MS","8","PM41","1",280.592361652377
"3328","MS","8","PM42","1",491.147036181678
"3329","MS","8","PM43","1",299.101796407186
"3330","MS","8","PM44","1",584.615384615385
"3331","MS","8","PM45","1",339.27091963546
"3332","MS","8","PM46","1",362.392703862661
"3333","MS","8","PM47","1",515.30612244898
"3334","MS","8","TANZ","1",986.913849509269
"3335","MS","8","ARUA","2",327.296819787986
"3336","MS","8","MASS","2",1225.82547169811
"3337","MS","8","MILE","2",547.309027777778
"3338","MS","8","MOMB","2",732.485128883014
"3339","MS","8","PM30","2",780.942741469057
"3340","MS","8","PM31","2",766.143497757848
"3341","MS","8","PM32","2",356.887298747764
"3342","MS","8","PM33","2",251.552795031056
"3343","MS","8","PM34","2",554.633204633205
"3344","MS","8","PM35","2",737.515413070284
"3345","MS","8","PM36","2",896.925227113907
"3346","MS","8","PM37","2",928.327645051194
"3347","MS","8","PM38","2",1013.0298818624
"3348","MS","8","PM39","2",596.692111959288
"3349","MS","8","PM40","2",577.38572574178
"3350","MS","8","PM41","2",630.724396336386
"3351","MS","8","PM42","2",923.251847640705
"3352","MS","8","PM43","2",349.319507453014
"3353","MS","8","PM44","2",316.265060240964
"3354","MS","8","PM45","2",649.056603773585
"3355","MS","8","PM46","2",1056.06258148631
"3356","MS","8","PM47","2",523.305084745763
"3357","MS","8","TANZ","2",470.758354755784
"3358","MS","8","ARUA","3",359.281437125749
"3359","MS","8","MASS","3",821.675031367629
"3360","MS","8","MILE","3",846.223839854413
"3361","MS","8","MOMB","3",388.929351784414
"3362","MS","8","PM30","3",897.583429228999
"3363","MS","8","PM31","3",656.601123595506
"3364","MS","8","PM32","3",633.262260127932
"3365","MS","8","PM33","3",212.396069538927
"3366","MS","8","PM34","3",223.184543637575
"3367","MS","8","PM35","3",514.716981132075
"3368","MS","8","PM36","3",706.178790534619
"3369","MS","8","PM37","3",945.420110192838
"3370","MS","8","PM38","3",336.990595611285
"3371","MS","8","PM39","3",776.11301369863
"3372","MS","8","PM40","3",571.002386634845
"3373","MS","8","PM41","3",263.995398773006
"3374","MS","8","PM42","3",392.325581395349
"3375","MS","8","PM43","3",312.971859986273
"3376","MS","8","PM44","3",1293.66721854305
"3377","MS","8","PM45","3",818.669527896996
"3378","MS","8","PM46","3",520.134228187919
"3379","MS","8","PM47","3",356.749311294766
"3380","MS","8","TANZ","3",626.943005181347
"3381","MS","9","ARUA","1",1521.90051967335
"3382","MS","9","MASS","1",2809.17553191489
"3383","MS","9","MILE","1",1965.76633165829
"3384","MS","9","MOMB","1",2908.18238600874
"3385","MS","9","PM30","1",2661.49870801034
"3386","MS","9","PM31","1",2825
"3387","MS","9","PM32","1",2396.22641509434
"3388","MS","9","PM33","1",3237.73672772431
"3389","MS","9","PM34","1",2253.58778625954
"3390","MS","9","PM35","1",3004.97670478611
"3391","MS","9","PM36","1",2005.7232049948
"3392","MS","9","PM37","1",3181.87474077146
"3393","MS","9","PM38","1",1842.50501576383
"3394","MS","9","PM39","1",2900.61705310396
"3395","MS","9","PM40","1",2144.07684098186
"3396","MS","9","PM41","1",1327.04217045119
"3397","MS","9","PM42","1",2011.98779424586
"3398","MS","9","PM43","1",1982.64270032931
