local,gen,block,peso,corte
MS,PM40,1,2506.2822526363025,11
MS,PM41,1,2625.047456340167,11
MS,PM42,1,2021.2366096598382,11
MS,PM43,1,1583.0592105263156,11
MS,PM44,1,1782.3479005998286,11
MS,PM45,1,2733.140853784286,11
MS,PM46,1,2416.4870689655177,11
MS,PM47,1,2114.0939597315437,11
MS,TANZ,1,1880.8971384377423,11
MS,ARUA,2,1748.448956570784,11
MS,MASS,2,2701.5604681404416,11
MS,MILE,2,1789.2387800644683,11
MS,MOMB,2,2157.356498790411,11
MS,PM30,2,1997.663551401869,11
MS,PM31,2,2354.425921577835,11
MS,PM32,2,1655.7499466609772,11
MS,PM33,2,2321.7918622848197,11
MS,PM34,2,1988.8434116715077,11
MS,PM35,2,2268.444214341185,11
MS,PM36,2,2423.7632708380397,11
MS,PM37,2,2162.084765177549,11
MS,PM38,2,1890.9395973154365,11
MS,PM39,2,2357.0309439874654,11
MS,PM40,2,1991.7653113741637,11
MS,PM41,2,2396.358543417367,11
MS,PM42,2,1629.692832764505,11
MS,PM43,2,1864.137400666496,11
MS,PM44,2,1848.8481429243066,11
MS,PM45,2,2228.2444668008047,11
MS,PM46,2,2555.2855407047387,11
MS,PM47,2,1865.1330885727398,11
MS,TANZ,2,1869.938520245919,11
MS,ARUA,3,1203.6760310818886,11
MS,MASS,3,2140.9287257019437,11
MS,MILE,3,2096.2944290395762,11
MS,MOMB,3,1587.5748502994015,11
MS,PM30,3,2224.198396793587,11
MS,PM31,3,2686.674008810573,11
MS,PM32,3,2262.5029076529427,11
MS,PM33,3,1577.7235081758336,11
MS,PM34,3,1793.4306569343066,11
MS,PM35,3,2384.3510441448584,11
MS,PM36,3,"2250,0",11
MS,PM37,3,1930.7159353348734,11
MS,PM38,3,2300.095811661648,11
MS,PM39,3,3058.6531498913837,11
MS,PM40,3,2811.3419153501072,11
MS,PM41,3,1760.2472005070779,11
MS,PM42,3,2164.767156862745,11
MS,PM43,3,1520.504360122555,11
MS,PM44,3,2663.4680899386785,11
MS,PM45,3,1938.8398486759143,11
MS,PM46,3,1848.7540628385696,11
MS,PM47,3,1875.6684491978613,11
MS,TANZ,3,2007.2152886115446,11
MS,ARUA,1,153.5,12
MS,MASS,1,1327.677841373671,12
MS,MILE,1,912.2397702799711,12
MS,MOMB,1,1808.2788671023966,12
MS,PM30,1,1269.905632556768,12
MS,PM31,1,1504.0650406504067,12
MS,PM32,1,1082.1023703194778,12
MS,PM33,1,1768.4959349593494,12
MS,PM34,1,970.266724967206,12
MS,PM35,1,1345.201238390093,12
MS,PM36,1,1105.1724137931033,12
MS,PM37,1,607.2815533980583,12
MS,PM38,1,805.8078393881453,12
MS,PM39,1,1565.7015590200444,12
MS,PM40,1,"1610,0",12
MS,PM41,1,920.5274411974339,12
MS,PM42,1,1834.2981186685963,12
MS,PM43,1,613.0952380952382,12
MS,PM44,1,470.47924901185763,12
MS,PM45,1,1246.346555323591,12
MS,PM46,1,843.3845029239766,12
MS,PM47,1,1176.139088729017,12
MS,TANZ,1,1422.8241160471441,12
MS,ARUA,2,379.4992175273866,12
MS,MASS,2,1823.4170305676855,12
MS,MILE,2,1014.1190914671578,12
MS,MOMB,2,2424.2424242424245,12
MS,PM30,2,787.4692874692873,12
MS,PM31,2,1056.6455696202534,12
MS,PM32,2,617.5847457627118,12
MS,PM33,2,1763.0208333333337,12
MS,PM34,2,1652.2484756097565,12
MS,PM35,2,1990.83409715857,12
MS,PM36,2,1326.797385620915,12
MS,PM37,2,925.0317662007623,12
MS,PM38,2,1367.0716639209224,12
MS,PM39,2,2420.5490848585687,12
MS,PM40,2,970.16504443504,12
MS,PM41,2,1933.4136269786645,12
MS,PM42,2,1122.9271809661138,12
MS,PM43,2,880.2570093457945,12
MS,PM44,2,709.7107438016529,12
MS,PM45,2,1614.0672782874617,12
MS,PM46,2,2218.0653162463827,12
MS,PM47,2,1121.2776176753125,12
MS,TANZ,2,1327.3234761617382,12
MS,ARUA,3,269.21537229783826,12
MS,MASS,3,639.335281227173,12
MS,MILE,3,1575.3724093264248,12
MS,MOMB,3,598.6486486486486,12
MS,PM30,3,947.4789915966385,12
MS,PM31,3,660.0719424460433,12
MS,PM32,3,924.3252476938844,12
MS,PM33,3,630.945796460177,12
MS,PM34,3,595.7627118644068,12
MS,PM35,3,2151.107882310207,12
MS,PM36,3,1769.3110647181632,12
MS,PM37,3,732.1755027422303,12
MS,PM38,3,429.8065650644783,12
MS,PM39,3,1915.4387139986602,12
MS,PM40,3,1038.2599580712788,12
MS,PM41,3,462.992125984252,12
MS,PM42,3,740.985576923077,12
MS,PM43,3,336.2996688741722,12
MS,PM44,3,1377.8450363196127,12
MS,PM45,3,758.1287325812875,12
MS,PM46,3,970.8152436082971,12
MS,PM47,3,688.8745148771023,12
MS,TANZ,3,740.8405172413793,12
MS,ARUA,1,374.62235649546824,13
MS,MASS,1,871.8170047475184,13
MS,MILE,1,718.8369234749986,13
MS,MOMB,1,1218.8690301787283,13
MS,PM30,1,NA,13
MS,PM31,1,1080.5467091295116,13
MS,PM32,1,1246.989068000741,13
MS,PM33,1,867.8996036988111,13
MS,PM34,1,885.1532282058912,13
MS,PM35,1,1047.0953860865407,13
MS,PM36,1,910.9392265193372,13
MS,PM37,1,978.8918205804749,13
MS,PM38,1,743.1796801505175,13
MS,PM39,1,"1460,0",13
MS,PM40,1,867.3055657943236,13
MS,PM41,1,811.4291684078562,13
MS,PM42,1,775.6482525366404,13
MS,PM43,1,403.45679012345676,13
MS,PM44,1,675.2498913515863,13
MS,PM45,1,663.1299734748011,13
MS,PM46,1,657.7242094349403,13
MS,PM47,1,591.8611609814483,13
MS,TANZ,1,768.9557984464152,13
MS,ARUA,2,517.8127589063795,13
MS,MASS,2,939.5009935968205,13
MS,MILE,2,907.494145199063,13
MS,MOMB,2,1110.3956918754388,13
MS,PM30,2,1140.6999285787163,13
MS,PM31,2,1021.7990178464485,13
MS,PM32,2,557.5916230366493,13
MS,PM33,2,1360.276107771098,13
MS,PM34,2,805.1897753679317,13
MS,PM35,2,925.4352763058288,13
MS,PM36,2,918.6112692088788,13
MS,PM37,2,1080.8482438701128,13
MS,PM38,2,464.10309563294635,13
MS,PM39,2,766.4111962679107,13
MS,PM40,2,340.6466512702078,13
MS,PM41,2,1156.1443066516347,13
MS,PM42,2,730.9840169458888,13
MS,PM43,2,811.9853034334219,13
MS,PM44,2,941.5405122345996,13
MS,PM45,2,1159.558297567954,13
MS,PM46,2,742.7358798563499,13
MS,PM47,2,835.6619473422752,13
MS,TANZ,2,883.0639289354885,13
MS,ARUA,3,482.90804044294657,13
MS,MASS,3,652.6806526806528,13
MS,MILE,3,1027.8379679788131,13
MS,MOMB,3,918.4652278177456,13
MS,PM30,3,1117.8236848426616,13
MS,PM31,3,617.7644710578842,13
MS,PM32,3,684.9972943722943,13
MS,PM33,3,627.5073923119954,13
MS,PM34,3,354.95283018867923,13
MS,PM35,3,1760.5105105105106,13
MS,PM36,3,NA,13
MS,PM37,3,515.7151770394635,13
MS,PM38,3,643.7476388364186,13
MS,PM39,3,1424.095322153575,13
MS,PM40,3,781.8930041152264,13
MS,PM41,3,583.5921325051761,13
MS,PM42,3,849.1182233834096,13
MS,PM43,3,481.1905746176106,13
MS,PM44,3,783.4245129091083,13
MS,PM45,3,990.5381431105856,13
MS,PM46,3,522.7806101804645,13
MS,PM47,3,654.8865619546248,13
MS,TANZ,3,NA,13
MS,ARUA,1,291.5,14
MS,MASS,1,623.0812151270924,14
MS,MILE,1,630.3212598425198,14
MS,MOMB,1,803.4782608695652,14
MS,PM30,1,885.6038095238093,14
MS,PM31,1,885.2120190957596,14
MS,PM32,1,709.8374568469505,14
MS,PM33,1,502.5,14
MS,PM34,1,"319,0",14
MS,PM35,1,920.9156157767642,14
MS,PM36,1,554.2214369846879,14
MS,PM37,1,495.3684640522876,14
MS,PM38,1,"290,0",14
MS,PM39,1,NA,14
MS,PM40,1,689.628667878473,14
MS,PM41,1,667.3774481566821,14
MS,PM42,1,760.2550138846035,14
MS,PM43,1,"270,0",14
MS,PM44,1,700.0647125460209,14
MS,PM45,1,1032.0421444065696,14
MS,PM46,1,425.5792349726777,14
MS,PM47,1,430.5,14
MS,TANZ,1,318.5,14
MS,ARUA,2,"178,0",14
MS,MASS,2,613.4488844959051,14
MS,MILE,2,307.64112353422416,14
MS,MOMB,2,610.8401084010841,14
MS,PM30,2,403.37094639311726,14
MS,PM31,2,647.8584905660376,14
MS,PM32,2,516.9363784665579,14
MS,PM33,2,586.74,14
MS,PM34,2,382.5,14
MS,PM35,2,733.0317080466647,14
MS,PM36,2,478.5,14
MS,PM37,2,"352,0",14
MS,PM38,2,"367,0",14
MS,PM39,2,616.0967741935484,14
MS,PM40,2,532.9534050179211,14
MS,PM41,2,"367,0",14
MS,PM42,2,"376,0",14
MS,PM43,2,287.5,14
MS,PM44,2,408.74627277747095,14
MS,PM45,2,820.3705639614853,14
MS,PM46,2,"411,0",14
MS,PM47,2,296.5,14
MS,TANZ,2,631.6556618327677,14
MS,ARUA,3,168.5,14
MS,MASS,3,435.2479455936527,14
MS,MILE,3,780.3510700674287,14
MS,MOMB,3,567.52875,14
MS,PM30,3,841.9994351877999,14
MS,PM31,3,473.2289256198346,14
MS,PM32,3,617.600343320849,14
MS,PM33,3,"238,0",14
MS,PM34,3,272.5,14
MS,PM35,3,972.8074114146607,14
MS,PM36,3,692.7197416456052,14
MS,PM37,3,408.5,14
MS,PM38,3,363.10061073609774,14
MS,PM39,3,895.2285513361462,14
MS,PM40,3,"410,0",14
MS,PM41,3,"371,0",14
MS,PM42,3,354.5,14
MS,PM43,3,"154,0",14
MS,PM44,3,748.4196758601078,14
MS,PM45,3,563.2353525322741,14
MS,PM46,3,507.61490683229823,14
MS,PM47,3,162.5,14
MS,TANZ,3,613.5296319401123,14
RO,PM30,1,"4532,0",1
RO,PM31,1,"2583,0",1
RO,PM32,1,"5000,0",1
RO,PM33,1,"4068,0",1
RO,MOMB,1,"4063,0",1
RO,PM34,1,"4384,0",1
RO,PM35,1,"3356,0",1
RO,PM36,1,"4326,0",1
RO,PM37,1,"3289,0",1
RO,TANZ,1,"5200,0",1
RO,PM38,1,"3461,0",1
RO,PM47,1,"3232,0",1
RO,PM46,1,"5676,0",1
RO,MILE,1,"3888,0",1
RO,PM45,1,"3247,0",1
RO,PM44,1,"2840,0",1
RO,PM43,1,"2355,0",1
RO,PM42,1,"5103,0",1
RO,MASS,1,"2769,0",1
RO,PM41,1,"5583,0",1
RO,PM40,1,"4720,0",1
RO,PM39,1,"3862,0",1
RO,ARUA,1,"1700,0",1
RO,PM39,2,"4218,0",1
RO,PM33,2,"4454,0",1
RO,PM41,2,"5312,0",1
RO,PM37,2,"3820,0",1
RO,PM45,2,"3698,0",1
RO,PM36,2,"4184,0",1
RO,MOMB,2,"4195,0",1
RO,PM31,2,"3296,0",1
RO,PM47,2,"3726,0",1
RO,PM43,2,"2322,0",1
RO,PM35,2,"3840,0",1
RO,MASS,2,"3142,0",1
RO,MILE,2,"4457,0",1
RO,PM34,2,"4944,0",1
RO,PM32,2,"4395,0",1
RO,PM40,2,"4677,0",1
RO,PM44,2,"3026,0",1
RO,TANZ,2,"5490,0",1
RO,PM46,2,"5556,0",1
RO,PM38,2,"4449,0",1
RO,PM42,2,"5133,0",1
RO,PM30,2,"3968,0",1
RO,ARUA,2,"1810,0",1
RO,PM39,3,"3575,0",1
RO,PM35,3,"3688,0",1
RO,PM30,3,"5057,0",1
RO,PM44,3,"3017,0",1
RO,PM36,3,"4682,0",1
RO,PM31,3,"2945,0",1
RO,PM47,3,"3360,0",1
RO,PM43,3,"2372,0",1
RO,PM38,3,"4470,0",1
RO,PM40,3,"4830,0",1
RO,MASS,3,"2971,0",1
RO,PM41,3,"5312,0",1
RO,PM34,3,"4118,0",1
RO,MOMB,3,"4520,0",1
RO,PM33,3,"4465,0",1
RO,PM42,3,"5368,0",1
RO,PM37,3,"3651,0",1
RO,PM32,3,"4332,0",1
RO,PM45,3,"3511,0",1
RO,MILE,3,"4064,0",1
RO,TANZ,3,"5462,0",1
RO,PM46,3,"5338,0",1
RO,ARUA,3,"2168,0",1
RO,PM30,1,"2151,0",2
RO,PM31,1,"947,0",2
RO,PM32,1,"1172,0",2
RO,PM33,1,"1100,0",2
RO,MOMB,1,"1291,0",2
RO,PM34,1,"809,0",2
RO,PM35,1,"893,0",2
RO,PM36,1,"1834,0",2
RO,PM37,1,"1255,0",2
RO,TANZ,1,"1456,0",2
RO,PM38,1,"1060,0",2
RO,PM47,1,"1594,0",2
RO,PM46,1,"2305,0",2
RO,MILE,1,"1266,0",2
RO,PM45,1,"1689,0",2
RO,PM44,1,"1562,0",2
RO,PM43,1,"2682,0",2
RO,PM42,1,"2213,0",2
RO,MASS,1,"1452,0",2
RO,PM41,1,"2320,0",2
RO,PM40,1,"2040,0",2
RO,PM39,1,"1594,0",2
RO,ARUA,1,"989,0",2
RO,PM39,2,"2148,0",2
RO,PM33,2,"3108,0",2
RO,PM41,2,"3418,0",2
RO,PM37,2,"4115,0",2
RO,PM45,2,"2400,0",2
RO,PM36,2,"2790,0",2
RO,MOMB,2,"3666,0",2
RO,PM31,2,"1975,0",2
RO,PM47,2,"2920,0",2
RO,PM43,2,"2300,0",2
RO,PM35,2,"2073,0",2
RO,MASS,2,"1896,0",2
RO,MILE,2,"2874,0",2
RO,PM34,2,"2000,0",2
RO,PM32,2,"3601,0",2
RO,PM40,2,"3565,0",2
RO,PM44,2,"3731,0",2
RO,TANZ,2,"3510,0",2
RO,PM46,2,"3968,0",2
RO,PM38,2,"2366,0",2
RO,PM42,2,"3390,0",2
RO,PM30,2,"2964,0",2
RO,ARUA,2,"1212,0",2
RO,PM39,3,"1943,0",2
RO,PM35,3,"2945,0",2
RO,PM30,3,"1999,0",2
RO,PM44,3,"2818,0",2
RO,PM36,3,"4461,0",2
RO,PM31,3,"2326,0",2
RO,PM47,3,"4138,0",2
RO,PM43,3,"2243,0",2
RO,PM38,3,"3340,0",2
RO,PM40,3,"2660,0",2
RO,MASS,3,"2057,0",2
RO,PM41,3,"2665,0",2
RO,PM34,3,"2570,0",2
RO,MOMB,3,"5388,0",2
RO,PM33,3,"3898,0",2
RO,PM42,3,"2938,0",2
RO,PM37,3,"2435,0",2
RO,PM32,3,"2230,0",2
RO,PM45,3,"3426,0",2
RO,MILE,3,"2654,0",2
RO,TANZ,3,"1570,0",2
RO,PM46,3,"3522,0",2
RO,ARUA,3,"1765,0",2
RO,PM30,1,"4820,0",3
RO,PM31,1,"1618,0",3
RO,PM32,1,"5708,0",3
RO,PM33,1,"4076,0",3
RO,MOMB,1,"4589,0",3
RO,PM34,1,"4525,0",3
RO,PM35,1,"5415,0",3
RO,PM36,1,"3256,0",3
RO,PM37,1,"2670,0",3
RO,TANZ,1,"3250,0",3
RO,PM38,1,"5214,0",3
RO,PM47,1,"3478,0",3
RO,PM46,1,"5831,0",3
RO,MILE,1,"3308,0",3
RO,PM45,1,"3755,0",3
RO,PM44,1,"3172,0",3
RO,PM43,1,"2483,0",3
RO,PM42,1,"5700,0",3
RO,MASS,1,"2884,0",3
RO,PM41,1,"6387,0",3
RO,PM40,1,"3746,0",3
RO,PM39,1,"4400,0",3
RO,ARUA,1,"2541,0",3
RO,PM39,2,"4448,0",3
RO,PM33,2,"5631,0",3
RO,PM41,2,"6387,0",3
RO,PM37,2,"3811,0",3
RO,PM45,2,"3866,0",3
RO,PM36,2,"3865,0",3
RO,MOMB,2,"4573,0",3
RO,PM31,2,"3269,0",3
RO,PM47,2,"3920,0",3
RO,PM43,2,"3380,0",3
RO,PM35,2,"4587,0",3
RO,MASS,2,"4370,0",3
RO,MILE,2,"3574,0",3
RO,PM34,2,"4577,0",3
RO,PM32,2,"5776,0",3
RO,PM40,2,"5327,0",3
RO,PM44,2,"3733,0",3
RO,TANZ,2,"5292,0",3
RO,PM46,2,"4614,0",3
RO,PM38,2,"8572,0",3
RO,PM42,2,"6431,0",3
RO,PM30,2,"4151,0",3
RO,ARUA,2,"2599,0",3
RO,PM39,3,"5255,0",3
RO,PM35,3,"5814,0",3
RO,PM30,3,"4917,0",3
RO,PM44,3,"4221,0",3
RO,PM36,3,"4639,0",3
RO,PM31,3,"3045,0",3
RO,PM47,3,"4618,0",3
RO,PM43,3,"3116,0",3
RO,PM38,3,"7410,0",3
RO,PM40,3,"5767,0",3
RO,MASS,3,"2766,0",3
RO,PM41,3,"5072,0",3
RO,PM34,3,"3625,0",3
RO,MOMB,3,"6078,0",3
RO,PM33,3,"5855,0",3
RO,PM42,3,"5368,0",3
RO,PM37,3,"3244,0",3
RO,PM32,3,"5674,0",3
RO,PM45,3,"3350,0",3
RO,MILE,3,"3322,0",3
RO,TANZ,3,"4958,0",3
RO,PM46,3,"5946,0",3
RO,ARUA,3,"2709,0",3
RO,PM30,1,"760,0",4
RO,PM31,1,"515,0",4
RO,PM32,1,"796,0",4
RO,PM33,1,"267,0",4
RO,MOMB,1,"283,0",4
RO,PM34,1,"545,0",4
RO,PM35,1,"460,0",4
RO,PM36,1,"433,0",4
RO,PM37,1,"674,0",4
RO,TANZ,1,"379,0",4
RO,PM38,1,"206,0",4
RO,PM47,1,"630,0",4
RO,PM46,1,"645,0",4
RO,MILE,1,"536,0",4
RO,PM45,1,"600,0",4
RO,PM44,1,"553,0",4
RO,PM43,1,"420,0",4
RO,PM42,1,"470,0",4
RO,MASS,1,"592,0",4
RO,PM41,1,"556,0",4
RO,PM40,1,"808,0",4
RO,PM39,1,"780,0",4
RO,ARUA,1,"280,0",4
RO,PM39,2,"991,0",4
RO,PM33,2,"1020,0",4
RO,PM41,2,"966,0",4
RO,PM37,2,"1120,0",4
RO,PM45,2,"916,0",4
RO,PM36,2,"658,0",4
RO,MOMB,2,"720,0",4
RO,PM31,2,"950,0",4
RO,PM47,2,"1188,0",4
RO,PM43,2,"591,0",4
RO,PM35,2,"696,0",4
RO,MASS,2,"1280,0",4
RO,MILE,2,"696,0",4
RO,PM34,2,"750,0",4
RO,PM32,2,"1187,0",4
RO,PM40,2,"828,0",4
RO,PM44,2,"518,0",4
RO,TANZ,2,"762,0",4
RO,PM46,2,"1224,0",4
RO,PM38,2,"888,0",4
RO,PM42,2,"1021,0",4
RO,PM30,2,"657,0",4
RO,ARUA,2,"220,0",4
RO,PM39,3,"760,0",4
RO,PM35,3,"971,0",4
RO,PM30,3,"834,0",4
RO,PM44,3,"494,0",4
RO,PM36,3,"866,0",4
RO,PM31,3,"732,0",4
RO,PM47,3,"750,0",4
RO,PM43,3,"744,0",4
RO,PM38,3,"752,0",4
RO,PM40,3,"1207,0",4
RO,MASS,3,"894,0",4
RO,PM41,3,"932,0",4
RO,PM34,3,"1146,0",4
RO,MOMB,3,"1098,0",4
RO,PM33,3,"833,0",4
RO,PM42,3,"330,0",4
RO,PM37,3,"504,0",4
RO,PM32,3,"705,0",4
RO,PM45,3,"1022,0",4
RO,MILE,3,"1004,0",4
RO,TANZ,3,"881,0",4
RO,PM46,3,"858,0",4
RO,ARUA,3,"215,0",4
RO,PM30,1,"2580,0",5
RO,PM31,1,"1854,0",5
RO,PM32,1,"3021,0",5
RO,PM33,1,"2899,0",5
RO,MOMB,1,"3055,0",5
RO,PM34,1,"1580,0",5
RO,PM35,1,"1704,0",5
RO,PM36,1,"2366,0",5
RO,PM37,1,"3214,0",5
RO,TANZ,1,"2588,0",5
RO,PM38,1,"2897,0",5
RO,PM47,1,"2388,0",5
RO,PM46,1,"3761,0",5
RO,MILE,1,"3654,0",5
RO,PM45,1,"2904,0",5
RO,PM44,1,"3655,0",5
RO,PM43,1,"2998,0",5
RO,PM42,1,"3508,0",5
RO,MASS,1,"2055,0",5
RO,PM41,1,"3007,0",5
RO,PM40,1,"2980,0",5
RO,PM39,1,"1988,0",5
RO,ARUA,1,"965,0",5
RO,PM39,2,"3500,0",5
RO,PM33,2,"2977,0",5
RO,PM41,2,"3650,0",5
RO,PM37,2,"3821,0",5
RO,PM45,2,"2908,0",5
RO,PM36,2,"3099,0",5
RO,MOMB,2,"3220,0",5
RO,PM31,2,"2146,0",5
RO,PM47,2,"2677,0",5
RO,PM43,2,"3144,0",5
RO,PM35,2,"3405,0",5
RO,MASS,2,"3215,0",5
RO,MILE,2,"3122,0",5
RO,PM34,2,"2411,0",5
RO,PM32,2,"3551,0",5
RO,PM40,2,"3207,0",5
RO,PM44,2,"3533,0",5
RO,TANZ,2,"3777,0",5
RO,PM46,2,"3800,0",5
RO,PM38,2,"2567,0",5
RO,PM42,2,"4285,0",5
RO,PM30,2,"3108,0",5
RO,ARUA,2,"1255,0",5
RO,PM39,3,"2988,0",5
RO,PM35,3,"3259,0",5
RO,PM30,3,"2564,0",5
RO,PM44,3,"3233,0",5
RO,PM36,3,"4005,0",5
RO,PM31,3,"2244,0",5
RO,PM47,3,"4399,0",5
RO,PM43,3,"3143,0",5
RO,PM38,3,"3205,0",5
RO,PM40,3,"2541,0",5
RO,MASS,3,"1988,0",5
RO,PM41,3,"2433,0",5
RO,PM34,3,"2893,0",5
RO,MOMB,3,"4607,0",5
RO,PM33,3,"3722,0",5
RO,PM42,3,"2800,0",5
RO,PM37,3,"2989,0",5
RO,PM32,3,"2876,0",5
RO,PM45,3,"3104,0",5
RO,MILE,3,"3570,0",5
RO,TANZ,3,"2888,0",5
RO,PM46,3,"3641,0",5
RO,ARUA,3,"1055,0",5
RO,PM30,1,"3242,0",6
RO,PM31,1,"1244,0",6
RO,PM32,1,"4021,0",6
RO,PM33,1,"3245,0",6
RO,MOMB,1,"3198,0",6
RO,PM34,1,"3023,0",6
RO,PM35,1,"4111,0",6
RO,PM36,1,"2209,0",6
RO,PM37,1,"2098,0",6
RO,TANZ,1,"2043,0",6
RO,PM38,1,"3210,0",6
RO,PM47,1,"2889,0",6
RO,PM46,1,"4560,0",6
RO,MILE,1,"2422,0",6
RO,PM45,1,"2672,0",6
RO,PM44,1,"2071,0",6
RO,PM43,1,"2216,0",6
RO,PM42,1,"3281,0",6
RO,MASS,1,"1765,0",6
RO,PM41,1,"5021,0",6
RO,PM40,1,"3020,0",6
RO,PM39,1,"3680,0",6
RO,ARUA,1,"1377,0",6
RO,PM39,2,"3011,0",6
RO,PM33,2,"4876,0",6
RO,PM41,2,"5234,0",6
RO,PM37,2,"2408,0",6
RO,PM45,2,"3111,0",6
RO,PM36,2,"2970,0",6
RO,MOMB,2,"4065,0",6
RO,PM31,2,"2451,0",6
RO,PM47,2,"3920,0",6
RO,PM43,2,"2810,0",6
RO,PM35,2,"4587,0",6
RO,MASS,2,"3189,0",6
RO,MILE,2,"3574,0",6
RO,PM34,2,"3570,0",6
RO,PM32,2,"4632,0",6
RO,PM40,2,"4222,0",6
RO,PM44,2,"3733,0",6
RO,TANZ,2,"5292,0",6
RO,PM46,2,"4101,0",6
RO,PM38,2,"6211,0",6
RO,PM42,2,"4998,0",6
RO,PM30,2,"4151,0",6
RO,ARUA,2,"945,0",6
RO,PM39,3,"4165,0",6
RO,PM35,3,"5098,0",6
RO,PM30,3,"4917,0",6
RO,PM44,3,"3760,0",6
RO,PM36,3,"3245,0",6
RO,PM31,3,"2332,0",6
RO,PM47,3,"4618,0",6
RO,PM43,3,"3116,0",6
RO,PM38,3,"7410,0",6
RO,PM40,3,"4321,0",6
RO,MASS,3,"1987,0",6
RO,PM41,3,"4254,0",6
RO,PM34,3,"2333,0",6
RO,MOMB,3,"5204,0",6
RO,PM33,3,"4577,0",6
RO,PM42,3,"4111,0",6
RO,PM37,3,"2810,0",6
RO,PM32,3,"4011,0",6
RO,PM45,3,"2777,0",6
RO,MILE,3,"3322,0",6
RO,TANZ,3,"4111,0",6
RO,PM46,3,"2810,0",6
RO,ARUA,3,"1926,0",6
RO,PM30,1,"3582,0",7
RO,PM31,1,"1473,0",7
RO,PM32,1,"3323,0",7
RO,PM33,1,"1800,0",7
RO,MOMB,1,"1960,0",7
RO,PM34,1,"2771,0",7
RO,PM35,1,"4049,0",7
RO,PM36,1,"2564,0",7
RO,PM37,1,"2880,0",7
RO,TANZ,1,"2752,0",7
RO,PM38,1,"1800,0",7
RO,PM47,1,"1583,0",7
RO,PM46,1,"3032,0",7
RO,MILE,1,"2686,0",7
RO,PM45,1,"1754,0",7
RO,PM44,1,"1788,0",7
RO,PM43,1,"1845,0",7
RO,PM42,1,"2575,0",7
RO,MASS,1,"3211,0",7
RO,PM41,1,"3079,0",7
RO,PM40,1,"4288,0",7
RO,PM39,1,"3249,0",7
RO,ARUA,1,"1008,0",7
RO,PM39,2,"4471,0",7
RO,PM33,2,"2438,0",7
RO,PM41,2,"3518,0",7
RO,PM37,2,"2399,0",7
RO,PM45,2,"2580,0",7
RO,PM36,2,"2629,0",7
RO,MOMB,2,"3038,0",7
RO,PM31,2,"3278,0",7
RO,PM47,2,"3873,0",7
RO,PM43,2,"1160,0",7
RO,PM35,2,"3113,0",7
RO,MASS,2,"1879,0",7
RO,MILE,2,"2440,0",7
RO,PM34,2,"2480,0",7
RO,PM32,2,"3239,0",7
RO,PM40,2,"2537,0",7
RO,PM44,2,"2114,0",7
RO,TANZ,2,"4078,0",7
RO,PM46,2,"3238,0",7
RO,PM38,2,"4189,0",7
RO,PM42,2,"4638,0",7
RO,PM30,2,"4870,0",7
RO,ARUA,2,"1280,0",7
RO,PM39,3,"3564,0",7
RO,PM35,3,"3638,0",7
RO,PM30,3,"3126,0",7
RO,PM44,3,"2470,0",7
RO,PM36,3,"2874,0",7
RO,PM31,3,"1890,0",7
RO,PM47,3,"1703,0",7
RO,PM43,3,"1567,0",7
RO,PM38,3,"2789,0",7
RO,PM40,3,"2797,0",7
RO,MASS,3,"1478,0",7
RO,PM41,3,"2682,0",7
RO,PM34,3,"2140,0",7
RO,MOMB,3,"2382,0",7
RO,PM33,3,"2700,0",7
RO,PM42,3,"1034,0",7
RO,PM37,3,"1530,0",7
RO,PM32,3,"1960,0",7
RO,PM45,3,"1708,0",7
RO,MILE,3,"3322,0",7
RO,TANZ,3,"4158,0",7
RO,PM46,3,"3360,0",7
RO,ARUA,3,"934,0",7
RO,PM30,1,"1759,0",8
RO,PM31,1,"1122,0",8
RO,PM32,1,"1954,0",8
RO,PM33,1,"1341,0",8
RO,MOMB,1,"1199,0",8
RO,PM34,1,"1470,0",8
RO,PM35,1,"2310,0",8
RO,PM36,1,"1609,0",8
RO,PM37,1,"1889,0",8
RO,TANZ,1,"1532,0",8
RO,PM38,1,"1209,0",8
RO,PM47,1,"895,0",8
RO,PM46,1,"1410,0",8
RO,MILE,1,"1778,0",8
RO,PM45,1,"1763,0",8
RO,PM44,1,"1270,0",8
RO,PM43,1,"1246,0",8
RO,PM42,1,"1763,0",8
RO,MASS,1,"2199,0",8
RO,PM41,1,"1120,0",8
RO,PM40,1,"2089,0",8
RO,PM39,1,"1686,0",8
RO,ARUA,1,"578,0",8
RO,PM39,2,"3104,0",8
RO,PM33,2,"2535,0",8
RO,PM41,2,"2565,0",8
RO,PM37,2,"2529,0",8
RO,PM45,2,"1765,0",8
RO,PM36,2,"1916,0",8
RO,MOMB,2,"2222,0",8
RO,PM31,2,"2917,0",8
RO,PM47,2,"3518,0",8
RO,PM43,2,"1480,0",8
RO,PM35,2,"1760,0",8
RO,MASS,2,"2039,0",8
RO,MILE,2,"2682,0",8
RO,PM34,2,"2184,0",8
RO,PM32,2,"3502,0",8
RO,PM40,2,"1762,0",8
RO,PM44,2,"2224,0",8
RO,TANZ,2,"2399,0",8
RO,PM46,2,"3039,0",8
RO,PM38,2,"3717,0",8
RO,PM42,2,"3065,0",8
RO,PM30,2,"2682,0",8
RO,ARUA,2,"425,0",8
RO,PM39,3,"2455,0",8
RO,PM35,3,"1980,0",8
