local,corte,gen,block,peso
RO,10,PM31,2,550
RO,10,PM47,2,1050
RO,10,PM43,2,403
RO,10,PM35,2,418
RO,10,MASS,2,170
RO,10,MILE,2,476
RO,10,PM34,2,395
RO,10,PM32,2,440
RO,10,PM40,2,308
RO,10,PM44,2,380
RO,10,TANZ,2,958
RO,10,PM46,2,835
RO,10,PM38,2,580
RO,10,PM42,2,805
RO,10,PM30,2,728
RO,10,ARUA,2,620
RO,10,PM39,3,418
RO,10,PM35,3,333
RO,10,PM30,3,498
RO,10,PM44,3,352
RO,10,PM36,3,470
RO,10,PM31,3,277
RO,10,PM47,3,470
RO,10,PM43,3,388
RO,10,PM38,3,567
RO,10,PM40,3,594
RO,10,MASS,3,190
RO,10,PM41,3,998
RO,10,PM34,3,498
RO,10,MOMB,3,1026
RO,10,PM33,3,448
RO,10,PM42,3,483
RO,10,PM37,3,128
RO,10,PM32,3,564
RO,10,PM45,3,432
RO,10,MILE,3,1103
RO,10,TANZ,3,690
RO,10,PM46,3,667
RO,10,ARUA,3,163
RO,11,PM30,1,596
RO,11,PM31,1,75
RO,11,PM32,1,140
RO,11,PM33,1,70
RO,11,MOMB,1,81
RO,11,PM34,1,105
RO,11,PM35,1,355
RO,11,PM36,1,102
RO,11,PM37,1,77
RO,11,TANZ,1,70
RO,11,PM38,1,75
RO,11,PM47,1,85
RO,11,PM46,1,105
RO,11,MILE,1,159
RO,11,PM45,1,88
RO,11,PM44,1,155
RO,11,PM43,1,80
RO,11,PM42,1,110
RO,11,MASS,1,85
RO,11,PM41,1,140
RO,11,PM40,1,180
RO,11,PM39,1,165
RO,11,ARUA,1,80
RO,11,PM39,2,176
RO,11,PM33,2,200
RO,11,PM41,2,252
RO,11,PM37,2,176
RO,11,PM45,2,70
RO,11,PM36,2,145
RO,11,MOMB,2,102
RO,11,PM31,2,90
RO,11,PM47,2,306
RO,11,PM43,2,105
RO,11,PM35,2,110
RO,11,MASS,2,70
RO,11,MILE,2,270
RO,11,PM34,2,188
RO,11,PM32,2,240
RO,11,PM40,2,120
RO,11,PM44,2,128
RO,11,TANZ,2,265
RO,11,PM46,2,280
RO,11,PM38,2,295
RO,11,PM42,2,430
RO,11,PM30,2,285
RO,11,ARUA,2,81
RO,11,PM39,3,120
RO,11,PM35,3,162
RO,11,PM30,3,238
RO,11,PM44,3,127
RO,11,PM36,3,176
RO,11,PM31,3,59
RO,11,PM47,3,89
RO,11,PM43,3,118
RO,11,PM38,3,266
RO,11,PM40,3,238
RO,11,MASS,3,105
RO,11,PM41,3,340
RO,11,PM34,3,235
RO,11,MOMB,3,322
RO,11,PM33,3,115
RO,11,PM42,3,82
RO,11,PM37,3,175
RO,11,PM32,3,177
RO,11,PM45,3,88
RO,11,MILE,3,278
RO,11,TANZ,3,239
RO,11,PM46,3,199
RO,11,ARUA,3,78
RO,12,PM30,1,988
RO,12,PM31,1,237
RO,12,PM32,1,345
RO,12,PM33,1,322
RO,12,MOMB,1,456
RO,12,PM34,1,567
RO,12,PM35,1,876
RO,12,PM36,1,657
RO,12,PM37,1,765
RO,12,TANZ,1,560
RO,12,PM38,1,458
RO,12,PM47,1,349
RO,12,PM46,1,671
RO,12,MILE,1,809
RO,12,PM45,1,321
RO,12,PM44,1,673
RO,12,PM43,1,500
RO,12,PM42,1,476
RO,12,MASS,1,349
RO,12,PM41,1,560
RO,12,PM40,1,788
RO,12,PM39,1,983
RO,12,ARUA,1,452
RO,12,PM39,2,877
RO,12,PM33,2,1208
RO,12,PM41,2,870
RO,12,PM37,2,766
RO,12,PM45,2,435
RO,12,PM36,2,766
RO,12,MOMB,2,800
RO,12,PM31,2,548
RO,12,PM47,2,679
RO,12,PM43,2,710
RO,12,PM35,2,555
RO,12,MASS,2,348
RO,12,MILE,2,651
RO,12,PM34,2,666
RO,12,PM32,2,832
RO,12,PM40,2,677
RO,12,PM44,2,805
RO,12,TANZ,2,1044
RO,12,PM46,2,588
RO,12,PM38,2,988
RO,12,PM42,2,1233
RO,12,PM30,2,905
RO,12,ARUA,2,544
RO,12,PM39,3,876
RO,12,PM35,3,680
RO,12,PM30,3,832
RO,12,PM44,3,988
RO,12,PM36,3,809
RO,12,PM31,3,437
RO,12,PM47,3,801
RO,12,PM43,3,682
RO,12,PM38,3,1122
RO,12,PM40,3,879
RO,12,MASS,3,655
RO,12,PM41,3,1277
RO,12,PM34,3,785
RO,12,MOMB,3,970
RO,12,PM33,3,658
RO,12,PM42,3,1087
RO,12,PM37,3,888
RO,12,PM32,3,689
RO,12,PM45,3,356
RO,12,MILE,3,982
RO,12,TANZ,3,987
RO,12,PM46,3,760
RO,12,ARUA,3,433
RO,13,PM30,1,1765
RO,13,PM31,1,877
RO,13,PM32,1,1234
RO,13,PM33,1,1356
RO,13,MOMB,1,1688
RO,13,PM34,1,2089
RO,13,PM35,1,2331
RO,13,PM36,1,1546
RO,13,PM37,1,1980
RO,13,TANZ,1,1456
RO,13,PM38,1,1231
RO,13,PM47,1,1408
RO,13,PM46,1,1769
RO,13,MILE,1,2123
RO,13,PM45,1,988
RO,13,PM44,1,1543
RO,13,PM43,1,1780
RO,13,PM42,1,1555
RO,13,MASS,1,1238
RO,13,PM41,1,1589
RO,13,PM40,1,2167
RO,13,PM39,1,2544
RO,13,ARUA,1,1803
RO,13,PM39,2,2356
RO,13,PM33,2,2789
RO,13,PM41,2,2455
RO,13,PM37,2,1578
RO,13,PM45,2,1230
RO,13,PM36,2,1923
RO,13,MOMB,2,2098
RO,13,PM31,2,1549
RO,13,PM47,2,1888
RO,13,PM43,2,2100
RO,13,PM35,2,1504
RO,13,MASS,2,986
RO,13,MILE,2,1210
RO,13,PM34,2,1369
RO,13,PM32,2,1906
RO,13,PM40,2,1566
RO,13,PM44,2,2033
RO,13,TANZ,2,2764
RO,13,PM46,2,1422
RO,13,PM38,2,2388
RO,13,PM42,2,2760
RO,13,PM30,2,1599
RO,13,ARUA,2,789
RO,13,PM39,3,1788
RO,13,PM35,3,1543
RO,13,PM30,3,1977
RO,13,PM44,3,2087
RO,13,PM36,3,1854
RO,13,PM31,3,1212
RO,13,PM47,3,1730
RO,13,PM43,3,1389
RO,13,PM38,3,2571
RO,13,PM40,3,2159
RO,13,MASS,3,1804
RO,13,PM41,3,2666
RO,13,PM34,3,1377
RO,13,MOMB,3,2561
RO,13,PM33,3,1789
RO,13,PM42,3,2998
RO,13,PM37,3,1533
RO,13,PM32,3,1714
RO,13,PM45,3,945
RO,13,MILE,3,1560
RO,13,TANZ,3,2400
RO,13,PM46,3,760
RO,13,ARUA,3,433
RO,14,PM30,1,2421
RO,14,PM31,1,1377
RO,14,PM32,1,3765
RO,14,PM33,1,3790
RO,14,MOMB,1,3135
RO,14,PM34,1,2766
RO,14,PM35,1,3577
RO,14,PM36,1,2467
RO,14,PM37,1,2098
RO,14,TANZ,1,1975
RO,14,PM38,1,2988
RO,14,PM47,1,2643
RO,14,PM46,1,4327
RO,14,MILE,1,2356
RO,14,PM45,1,2418
RO,14,PM44,1,2744
RO,14,PM43,1,2546
RO,14,PM42,1,3851
RO,14,MASS,1,2098
RO,14,PM41,1,4234
RO,14,PM40,1,2988
RO,14,PM39,1,3018
RO,14,ARUA,1,1801
RO,14,PM39,2,3455
RO,14,PM33,2,4065
RO,14,PM41,2,4156
RO,14,PM37,2,2899
RO,14,PM45,2,3675
RO,14,PM36,2,2888
RO,14,MOMB,2,3065
RO,14,PM31,2,2866
RO,14,PM47,2,2667
RO,14,PM43,2,3161
RO,14,PM35,2,3788
RO,14,MASS,2,3155
RO,14,MILE,2,3076
RO,14,PM34,2,3088
RO,14,PM32,2,3999
RO,14,PM40,2,3719
RO,14,PM44,2,2876
RO,14,TANZ,2,3211
RO,14,PM46,2,3011
RO,14,PM38,2,4126
RO,14,PM42,2,4105
RO,14,PM30,2,2879
RO,14,ARUA,2,1466
RO,14,PM39,3,4567
RO,14,PM35,3,3785
RO,14,PM30,3,3034
RO,14,PM44,3,3033
RO,14,PM36,3,3851
RO,14,PM31,3,2456
RO,14,PM47,3,2790
RO,14,PM43,3,3421
RO,14,PM38,3,3877
RO,14,PM40,3,3967
RO,14,MASS,3,2788
RO,14,PM41,3,3682
RO,14,PM34,3,2563
RO,14,MOMB,3,4609
RO,14,PM33,3,4004
RO,14,PM42,3,3783
RO,14,PM37,3,2560
RO,14,PM32,3,3823
RO,14,PM45,3,2518
RO,14,MILE,3,2583
RO,14,TANZ,3,2647
RO,14,PM46,3,3443
RO,14,ARUA,3,1255
RO,15,PM30,1,2765
RO,15,PM31,1,1688
RO,15,PM32,1,3104
RO,15,PM33,1,1533
RO,15,MOMB,1,2543
RO,15,PM34,1,3172
RO,15,PM35,1,3358
RO,15,PM36,1,2188
RO,15,PM37,1,2344
RO,15,TANZ,1,3003
RO,15,PM38,1,2125
RO,15,PM47,1,1422
RO,15,PM46,1,2590
RO,15,MILE,1,2988
RO,15,PM45,1,1988
RO,15,PM44,1,2452
RO,15,PM43,1,2085
RO,15,PM42,1,2575
RO,15,MASS,1,3544
RO,15,PM41,1,2677
RO,15,PM40,1,3981
RO,15,PM39,1,2844
RO,15,ARUA,1,1462
RO,15,PM39,2,3921
RO,15,PM33,2,2036
RO,15,PM41,2,3005
RO,15,PM37,2,1983
RO,15,PM45,2,2055
RO,15,PM36,2,3309
RO,15,MOMB,2,2651
RO,15,PM31,2,2855
RO,15,PM47,2,3211
RO,15,PM43,2,1877
RO,15,PM35,2,3184
RO,15,MASS,2,2356
RO,15,MILE,2,2890
RO,15,PM34,2,1988
RO,15,PM32,2,2707
RO,15,PM40,2,2411
RO,15,PM44,2,2656
RO,15,TANZ,2,3245
RO,15,PM46,2,2987
RO,15,PM38,2,3890
RO,15,PM42,2,3502
RO,15,PM30,2,4022
RO,15,ARUA,2,1455
RO,15,PM39,3,2988
RO,15,PM35,3,3255
RO,15,PM30,3,2805
RO,15,PM44,3,2699
RO,15,PM36,3,2432
RO,15,PM31,3,1522
RO,15,PM47,3,2022
RO,15,PM43,3,1577
RO,15,PM38,3,2478
RO,15,PM40,3,2867
RO,15,MASS,3,1803
RO,15,PM41,3,2103
RO,15,PM34,3,2676
RO,15,MOMB,3,2787
RO,15,PM33,3,2999
RO,15,PM42,3,1277
RO,15,PM37,3,1788
RO,15,PM32,3,2367
RO,15,PM45,3,2609
RO,15,MILE,3,2098
RO,15,TANZ,3,3780
RO,15,PM46,3,2808
RO,15,ARUA,3,1023
RO,16,PM30,1,2356
RO,16,PM31,1,1566
RO,16,PM32,1,2789
RO,16,PM33,1,1544
RO,16,MOMB,1,2341
RO,16,PM34,1,1780
RO,16,PM35,1,2590
RO,16,PM36,1,1733
RO,16,PM37,1,2567
RO,16,TANZ,1,2611
RO,16,PM38,1,1577
RO,16,PM47,1,1009
RO,16,PM46,1,1580
RO,16,MILE,1,2333
RO,16,PM45,1,2544
RO,16,PM44,1,1693
RO,16,PM43,1,1677
RO,16,PM42,1,2312
RO,16,MASS,1,2893
RO,16,PM41,1,1650
RO,16,PM40,1,3231
RO,16,PM39,1,2872
RO,16,ARUA,1,899
RO,16,PM39,2,3555
RO,16,PM33,2,3277
RO,16,PM41,2,3280
RO,16,PM37,2,3651
RO,16,PM45,2,2456
RO,16,PM36,2,2722
RO,16,MOMB,2,2595
RO,16,PM31,2,3269
RO,16,PM47,2,3889
RO,16,PM43,2,2098
RO,16,PM35,2,2177
RO,16,MASS,2,2588
RO,16,MILE,2,2137
RO,16,PM34,2,2905
RO,16,PM32,2,3809
RO,16,PM40,2,2166
RO,16,PM44,2,2803
RO,16,TANZ,2,3004
RO,16,PM46,2,3888
RO,16,PM38,2,3806
RO,16,PM42,2,3611
RO,16,PM30,2,3122
RO,16,ARUA,2,546
RO,16,PM39,3,3320
RO,16,PM35,3,2780
RO,16,PM30,3,3255
RO,16,PM44,3,2688
RO,16,PM36,3,2099
RO,16,PM31,3,1578
RO,16,PM47,3,2088
RO,16,PM43,3,2410
RO,16,PM38,3,3233
RO,16,PM40,3,2983
RO,16,MASS,3,2160
RO,16,PM41,3,3499
RO,16,PM34,3,2984
RO,16,MOMB,3,3871
RO,16,PM33,3,2098
RO,16,PM42,3,2361
RO,16,PM37,3,1703
RO,16,PM32,3,2844
RO,16,PM45,3,2416
RO,16,MILE,3,3931
RO,16,TANZ,3,2999
RO,16,PM46,3,3150
RO,16,ARUA,3,459
